"PlotID","Species","Distance","Bearing","OMU","Planted","SnagDamage","DBH","TotHeight","LYHeight","LYGrowth","BudScars","Sprouts","CompType","CompCover","CompHeight","Subsample","Comments"
"B1023T","PIPO",10.05,256,"M","U",NA,"4.9",500,455,110,10,NA,"C","80","300","N",NA
"B1023T","PIPO",10.66,259,"O","U",NA,"13.2",800,760,70,11,NA,"C","90","400","N",NA
"B1023T","PIPO",9.88,249,"O","U",NA,"10.9",700,655,65,10,NA,"C","90","300","N",NA
"B1023T","PIPO",9.11,245,"O","U",NA,"11.4",700,655,650,10,NA,"C","70","300","N",NA
"B1023T","PIPO",7.44,226,"O","U",NA,"19.5",750,715,60,12,NA,"SC","100","300","N",NA
"B1023T","PIPO",6.54,239,"M","U",NA,"5.8",400,360,40,10,NA,"C","80","300","N",NA
"B1023T","PIPO",5.99,227,"U","N",NA,"4.4",300,275,25,7,NA,"C","100","300","N",NA
"B1023T","CADE",6.34,203,"O","N",NA,"1.4",200,NA,NA,NA,NA,"F","90","140","N",NA
"B1023T","PIPO",8.63,220,"O","U",NA,"17.8",710,685,60,11,NA,"C","90","300","N",NA
"B1023T","PIPO",9.14,211,"O","U",NA,"7.1",490,450,50,10,NA,"FC","90","250","N",NA
"B1023T","PIPO",9.2,208,"M","U",NA,"12.1",600,560,50,10,NA,"FC","90","250","N",NA
"B1023T","PIPO",11.28,218,"O","U",NA,"12.3",600,560,35,10,NA,"SC","95","250","N",NA
"B1023T","PIPO",10.81,186,"O","U",NA,"16.5",700,660,70,10,NA,"S","100","140","N",NA
"B1023T","PIPO",7.92,170,"U","N","SD2",NA,100,84,8,8,NA,"S","100","130","N",NA
"B1023T","PIPO",9.03,175,"O","U",NA,"13.7",690,650,65,11,NA,"SC","100","300","N",NA
"B1023T","PIPO",11.17,162,"O","U",NA,"13.8",550,515,40,10,NA,"F","100","270","N",NA
"B1023T","PIPO",8.4,167,"O","U",NA,"9.5",520,485,65,10,NA,"FC","100","300","N",NA
"B1023T","PIPO",7.89,160,"O","U",NA,"14.4",600,565,60,9,NA,"FCS","100","250","N",NA
"B1023T","PIPO",1.12,157,"O","U",NA,"13.2",610,575,50,10,NA,"FS","100","200","N",NA
"B1023T","PIPO",0.65,200,"O","U",NA,"3.5",210,170,5,10,NA,"F","90","130","N",NA
"B1023T","PIPO",8.1,255,"O","U",NA,"3.4",210,175,10,12,NA,"FS","70","140","N",NA
"B1023T","PIPO",4.71,132,"M","N",NA,NA,116,96,24,4,NA,"FS","100","250","N","Bent, ht's taken from ground level"
"B1023T","PIPO",2.72,221,"O","U",NA,"3.4",210,179,38,8,NA,"S","100","140","N",NA
"B1023T","PIPO",4.6,135,"M","N",NA,NA,84,77,10,4,NA,"FS","100","250","N",NA
"B1023T","PIPJ",9.8,98,"O","U",NA,"3.5",300,275,22,9,NA,"FH","300","100","N",NA
"B1023T","QUCH",8.65,85,"O","N",NA,"5.1",500,NA,NA,NA,1,"FS","100","150","N",NA
"B1023T","QUCH",8.18,92,"O","N",NA,"4.9",500,NA,NA,NA,5,"S","100","250","N",NA
"B1023T","PIPO",6.75,86,"O","N",NA,"4.0",250,220,46,8,NA,"S","100","75","N",NA
"B1023T","PIPO",6.38,92,"U","N",NA,"2.8",200,190,19,8,NA,"S","100","300","N",NA
"B1026T","PIPO",9.6,184,"O","Y",NA,"13.2",490,440,40,11,NA,"SC","100","130","N",NA
"B1026T","PIPJ",3.6,105,"O","Y",NA,"5.5",255,225,40,9,NA,"SGC","50","115","N",NA
"B1026T","PIPO",9.75,188,"O","U",NA,"5.5",300,275,35,9,NA,"SC","90","350","N",NA
"B1026T","PIPJ",8.36,197,"O","Y",NA,"11.1",450,410,80,10,NA,"GSC","60","70","N",NA
"B1026T","PIPJ",1.2,127,"U","N",NA,NA,41,34,5,7,NA,"S","80","96","N",NA
"B1026T","PIPJ",8.46,207,"M","N",NA,"1.0",52,48,18,4,NA,"SGC","30","120","N",NA
"B1026T","PIPJ",8.46,207,"M","N",NA,"0.5",48,42,10,4,NA,"SGC","30","120","N",NA
"B1026T","PIPJ",9.62,219,"O","N",NA,NA,95,75,15,7,NA,"SGC","40","140","N",NA
"B1026T","PILA",5.75,242,"O","Y",NA,"2.0",200,190,11,10,NA,"S","100","180","N",NA
"B1026T","PIPJ",8.25,252,"U","N",NA,"1.0",150,140,15,9,NA,"S","100","170","N",NA
"B1026T","PIPJ",7.01,166,"O","Y",NA,"2.7",190,170,18,9,NA,"SGC","100","130","N",NA
"B1026T","PIPJ",5,101,"O","Y",NA,"8.3",390,340,30,10,NA,"S","70","80","N",NA
"B1026T","PIPJ",8.2,98,"O","U",NA,"1.0",156,141,13,9,NA,"S","20","120","N",NA
"B1026T","PIPJ",8.6,97,"O","U",NA,NA,91,89,9,10,NA,"GSC","10","34","N",NA
"B1026T","PIPJ",10.4,69,"O","Y",NA,"16.3",610,560,80,12,NA,"F","40","25","N",NA
"B1026T","PIPJ",11.2,108,"O","Y",NA,"13.7",610,550,90,10,NA,"C","40","400","N",NA
"B1026T","PIPJ",7.8,16,"O","Y",NA,"10.6",420,360,70,10,NA,"S","70","160","N",NA
"B1026T","PILA",6.4,309,"U","N",NA,NA,47,40,3,8,NA,"S","100","160","N",NA
"B1026C","PIPO",3,182,"O","N",NA,"1.5",176,163,12,10,NA,"S","100","130","N",NA
"B1026C","PIPO",1.3,151,"O","U",NA,"4.9",236,224,9,11,NA,"S","100","120","N",NA
"B1026C","PIPO",9.3,128,"O","U",NA,"2.0",205,160,25,8,NA,"S","100","150","N",NA
"B1024T","PIPO",10.55,254,"O","U",NA,"5.7",295,270,35,10,NA,"C","100","200","N",NA
"B1024T","PIPO",11.23,255,"O","U",NA,"7.8",305,285,25,10,NA,"C","100","200","N",NA
"B1024T","PIPO",10.09,256,"O","U",NA,"4.9",260,235,35,10,NA,"C","90","200","N",NA
"B1024T","PIPO",9.58,271,"O","U",NA,"8.0",285,265,28,11,NA,"GSC","60","15","N",NA
"B1024T","QUKE",5.29,291,"O","N",NA,NA,132,NA,NA,NA,NA,"S","30","27","N","seeded"
"B1024T","QUCH",3.74,279,"O","N",NA,"1.1",185,NA,NA,NA,NA,"S","90","140","N","Seeded, 4 sprouts"
"B1024T","QUCH",3.63,305,"O","N",NA,"1.9",208,NA,NA,NA,7,"S","70","19","N",NA
"B1024T","QUCH",5.45,354,"O","N",NA,NA,130,NA,NA,NA,NA,"S","30","25","N","seeded, 2 sprouts"
"B1024T","QUCH",10.8,11,"O","N",NA,"1.8",212,NA,NA,NA,6,"S","40","25","N",NA
"B1024T","QUKE",10.64,66,"O","N",NA,NA,37,NA,NA,NA,NA,"S","20","25","N","seeded"
"B1024T","QUCH",7.26,123,"O","N",NA,"0.3",145,NA,NA,NA,NA,"S","40","100","N","Seeded, 4 sprouts"
"B1024T","QUCH",3.88,82,"O","N",NA,"7.6",510,NA,NA,NA,10,"S","30","100","N","resprout"
"B1024C","QUKE",9,80,"O","N",NA,"5.2",750,NA,NA,NA,7,"S","100","280","N","resprout"
"B1024C","QUCH",4.38,134,"O","N",NA,"4.9",400,NA,NA,NA,9,"S","70","180","N","resprout"
"B1024C","QUCH",6.32,240,"O","N","SD2","6.8",420,NA,NA,NA,10,"S","60","300","N","resprout"
"B1024C","QUKE",4.35,260,"O","N","SD2","3.5",400,NA,NA,NA,3,"S","90","250","N","resprout"
"B1024C","QUKE",4.72,255,"O","N","SD2","1.4",195,NA,NA,NA,2,"HS","100","300","N","resprout"
"B1024C","QUCH",10.2,230,"O","N",NA,"6.5",520,NA,NA,NA,12,"HS","90","300","N","resprout"
"B1024C","QUCH",7,259,"O","N",NA,"3.6",290,NA,NA,NA,5,"S","100","200","N","resprout"
"B1024C","QUCH",5.59,282,"O","N",NA,"5.2",480,NA,NA,NA,9,"S","101","340","N","resprout"
"B1024C","QUCH",11.2,341,"O","N",NA,"6.7",400,NA,NA,NA,7,"S","102","300","N","resprout"
"B1024C","QUCH",5.95,7,"O","N",NA,"7.0",790,NA,NA,NA,5,"S","103","330","N","resprout"
"B1024C","QUCH",4.46,55,"M","N",NA,"1.3",240,NA,NA,NA,1,"S","104","300","N","resprout"
"A1157T","PIPJ",7.26,312,"O","Y",NA,NA,40,38,2,8,NA,"S","100","10","N",NA
"A1157T","PIPJ",2.65,196,"O","U",NA,NA,37,NA,NA,NA,NA,"GSC","0.5",NA,"N","Near mortality. Dead top. live growth to 18cm"
"A1157T","PIPJ",11.3,198,"O","Y",NA,NA,135,125,11,10,NA,"SGC","100","90","N","Near mortality"
"A1157T","PIPJ",0.54,249,"O","Y",NA,NA,145,139,9,10,NA,"S","90","20","N",NA
"A1157T","CADE",2.62,127,"U","N",NA,NA,28,NA,NA,NA,NA,"S","100","70","N",NA
"A1157T","PIPJ",10.2,295,"O","Y",NA,NA,30,28,1,9,NA,"S","50","10","N",NA
"A1157C","PIPJ",5.4,71,"O","N",NA,NA,33,29,5,8,NA,"S","100","10","N",NA
"A1157C","PIPJ",4.9,42,"O","U",NA,NA,27,24,8,3,NA,"S","100","10","N",NA
"A1157C","PIPJ",4.6,251,"M","U",NA,NA,43,42,9,11,NA,"S","90","99","N",NA
"A1157C","CADE",4.2,250,"U","N",NA,NA,40,NA,NA,NA,NA,"S","90","99","N",NA
"B1022T","QUKE",11,218,"O","N",NA,"10.7",850,NA,NA,NA,13,"S","90","25","N",NA
"B1004C","PILA",6.9,346,"O","U",NA,NA,110,82,13,11,NA,"F","10","26","N",NA
"B1004C","PIPO",11.1,314,"O","U",NA,"3.3",218,194,19,12,NA,"S","20","36","N",NA
"B1004C","PIPO",10.4,334,"O","U",NA,NA,84,76,12,9,NA,"SH","50","25","N",NA
"B1004C","QUCH",4.6,265,"O","N",NA,NA,45,NA,NA,NA,NA,"F","0.5","15","N",NA
"B1004C","QUCH",9.2,286,"O","N",NA,"4.9",350,NA,NA,NA,15,"FS","20","28","N",NA
"B1004C","PIPO",11.29,16,"O","N",NA,"1.3",150,21,21,9,NA,"S","30","50","N",NA
"B1004C","PIJE",10.1,18,"O","N",NA,NA,30,4,4,4,NA,"S","30","37","N",NA
"B1004C","PIPO",4.4,11,"O","N",NA,NA,37,5,5,6,NA,"S","20","30","N",NA
"B1004C","PIPO",10.08,261,"O","U",NA,"3.3",222,15,15,11,NA,"S","70","36","N",NA
"B1004C","QUCH",10.86,58,"O","N",NA,"7.2",420,NA,NA,NA,14,"S","50","390","N",NA
"B1004C","QUCH",1.1,90,"O","N",NA,"3.5",370,NA,NA,NA,3,"S","70","55","N",NA
"B1004C","QUCH",6.42,224,"O","N",NA,"6.1",450,NA,NA,NA,18,"S","50","60","N",NA
"B1004C","QUCH",4.83,168,"O","N",NA,"6.6",500,NA,NA,NA,16,"S","30","60","N",NA
"B1004C","CADE",8.95,224,"M","N",NA,NA,30,NA,NA,NA,NA,"S","30","60","N",NA
"B1004C","CADE",10.15,81,"O","N",NA,NA,58,NA,NA,NA,NA,"S","20","35","N",NA
"B1004C","QUKE",8.25,189,"O","N",NA,NA,103,NA,NA,NA,NA,"S","90","60","N",NA
"B1004C","QUKE",3.93,86,"M","N",NA,NA,38,NA,NA,NA,NA,"S","30","60","N",NA
"B1004C","QUKE",8.95,62,"M","N",NA,NA,28,NA,NA,NA,NA,"S","90","30","N",NA
"B1004T","PIPO",11.15,15,"O","Y",NA,"13.2",500,450,70,10,NA,"G","30","65","N",NA
"B1004T","PIPO",4.9,331,"O","U",NA,"4.2",250,220,33,11,NA,"F","30","60","N",NA
"B1004T","PIPO",5.4,319,"O","U",NA,"2.5",200,182,23,10,NA,"S","40","60","N",NA
"B1004T","QUCH",9.2,313,"O","N",NA,"5.3",500,NA,NA,NA,6,"S","90","250","N",NA
"B1004T","QUCH",8.9,302,"O","N","SD2","1.9",330,NA,NA,NA,3,"S","100","220","N",NA
"B1004T","QUCH",8.1,143,"O","NH",NA,"0.75",175,NA,NA,NA,NA,"F","70","60","N","seeded"
"B1004T","PIPO",6.6,358,"O","Y",NA,"7.0",450,300,55,10,NA,"S","50","60","N",NA
"B1004T","PIPO",10.77,31,"O","U",NA,NA,110,95,13,7,NA,"F","50","60","N",NA
"B1004T","PIPO",9.74,88,"O","Y",NA,"8.1",400,370,42,10,NA,"S","50","200","N",NA
"B1004T","QUCH",7.43,64,"O","N",NA,"5.2",450,NA,NA,NA,7,"F","70","60","N",NA
"B1004T","QUCH",10.22,78,"O","N",NA,"8.0",800,NA,NA,NA,9,"F","80","60","N",NA
"B1004T","QUCH",5.3,262,"O","N",NA,"5.3",430,NA,NA,NA,7,"HS","60","250","N",NA
"B1004T","PIPO",4.92,239,"U","Y",NA,"1.2",189,NA,NA,9,NA,"HS","50","250","N",NA
"B1004T","QUCH",6.52,240,"O","N",NA,"6.1",480,NA,NA,NA,7,"F","40","60","N","Dieback above 103cm, >/=9 bud scars"
"B1004T","PIPO",8.95,240,"O","Y",NA,"13.6",600,500,11,11,NA,"G","60","70","N",NA
"B1004T","PIPO",8.4,225,"O","Y",NA,"2.5",202,179,11,11,NA,"F","70","70","N",NA
"B1004T","PIPO",6.52,260,"U","N",NA,NA,35,31,6,6,NA,"S","100","230","N",NA
"B1004T","QUCH",5.78,204,"O","N",NA,"6.0",400,NA,NA,NA,7,"F","80","60","N",NA
"B1004T","QUCH",5.72,202,"O","N",NA,"6.0",450,NA,NA,NA,6,"F","80","60","N",NA
"B1004T","QUCH",2.23,198,"O","N",NA,"9.2",610,NA,NA,NA,5,"F","50","60","N",NA
"B1025C","QUKE",10.81,342,"O","N",NA,"10.0",800,NA,NA,NA,11,"S","60","77",NA,NA
"B1025C","CADE",1.37,185,"O","N",NA,"1.1",190,NA,NA,NA,NA,"S","60","48",NA,NA
"B1025C","CADE",10.81,356,"U","N",NA,NA,54,NA,NA,NA,NA,"SH","90","800",NA,NA
"B1025C","CADE",11.04,54,"U","N",NA,NA,33,NA,NA,NA,NA,"SG","80","67",NA,NA
"B1025C","PIPO",9.94,1,"U","N",NA,NA,44,35,8,7,NA,"SH","100","94",NA,NA
"B1025C","CADE",2.7,94,"O","N",NA,NA,110,NA,NA,NA,NA,"S","100","95",NA,NA
"B1025C","PIPO",2,38,"O","N",NA,"5.2",300,260,21,11,NA,"S","100","120",NA,NA
"B1025C","PIPO",0.95,29,"O","N",NA,"4.7",230,210,23,10,NA,"S","80","100",NA,NA
"B1025T","PIPO",6.37,277,"O","U",NA,"5.5",270,250,36,8,NA,"G","100","25",NA,NA
"B1025T","PIPO",9.77,143,"O","U",NA,"5.6",280,260,28,10,NA,"SG","100","65",NA,NA
"B1025T","ABCO",8.22,141,"O","U",NA,"2.0",210,188,12,9,NA,"S","60","100",NA,NA
"B1025T","PIPO",8.27,150,"O","U",NA,"7.0",330,300,30,10,NA,"G","100","50",NA,NA
"B1025T","PIPO",9.1,11,"O","U",NA,NA,133,111,12,10,NA,"G","80","27",NA,NA
"B1025T","PIPO",7.23,158,"M","N","SD2","0.5",140,130,10,8,NA,"S","90","110",NA,NA
"B1025T","PIPO",10.4,4,"O","U",NA,"3.4",214,180,25,11,NA,"SG","100","55",NA,NA
"B1025T","PIPO",5.6,182,"O","U",NA,"10.6",400,380,25,12,NA,"S","100","100",NA,NA
"B1025T","PIPO",10.8,320,"O","U",NA,"4.8",235,201,27,10,NA,"S","95","71",NA,NA
"B1025T","PIPO",6.48,211,"O","U",NA,"8.3",450,420,30,10,NA,"S","100","115",NA,NA
"B1025T","PIPO",1.74,310,"O","U",NA,"3.5",234,200,27,11,NA,"S","60","137",NA,NA
"B1025T","PIPO",11.2,327,"O","U",NA,"3.2",185,160,17,10,NA,"S","90","84",NA,NA
"B1022C","QUCH",8.85,271,"O","N",NA,"1.2",180,NA,NA,NA,3,"S","70","25",NA,NA
"B1022C","QUCH",9.91,266,"O","N",NA,NA,111,NA,NA,NA,4,"S","100","25",NA,NA
"B1022C","QUCH",5,44,"O","N",NA,"1.4",200,NA,NA,NA,2,"S","100","43",NA,NA
"B1022C","PIPO",10.35,181,"O","U",NA,"14.7",510,460,65,11,NA,"S","70","25",NA,NA
"B1022C","PIPO",5,76,"O","N",NA,NA,49,42,6,7,NA,"S","100","36",NA,NA
"B1022C","PIPO",10.9,92,"O","U",NA,NA,42,32,4,8,NA,"S","100","36",NA,NA
"A1041C","CADE",6.8,248,"O","N",NA,NA,35,NA,NA,NA,NA,"S","90","8",NA,NA
"A1147C","PIPO",1.78,36,"O","N",NA,NA,76,70,9,5,NA,"S","80","50",NA,NA
"A1147C","CADE",3.12,8,"U","N",NA,NA,29,NA,NA,NA,NA,"S","100","86",NA,NA
"A1147C","PSME",7.52,22,"U","N",NA,NA,25,23,1.5,6,NA,"S","90","130",NA,NA
"A1147C","PSME",8.57,140,"U","N",NA,NA,57,55,8,7,NA,"S","100","400",NA,NA
"A1147T","PIPO",10.1,174,"O","Y",NA,"4.0",217,199,10,11,NA,"SG","90","5",NA,NA
"A1147T","PIPO",5.3,345,"M","Y",NA,NA,93,88,6,9,NA,"S","90","129",NA,NA
"A1041T","PIPO",11.1,288,"O","U",NA,NA,75,48,18,5,NA,"SG","90","8",NA,NA
"A1041T","PIPO",10.2,278,"O","U",NA,NA,29,21,8,5,NA,"SG","90","17",NA,NA
"A4247T","PILA",3.77,224,"U","U","SD2",NA,60,53,6,7,NA,"S","100","170","NO",NA
"A4247T","PIPJ",6.41,210,"O","Y","N","4.5",252,216,22,11,NA,"S","95","130","NO",NA
"A4247T","PIPJ",6.07,233,"O","Y","N","6.8",370,315,30,10,NA,"S","90","130","NO",NA
"A4247T","PILA",7.56,249,"M","N","N",NA,73,62,9,7,NA,"S","95","100","NO",NA
"A4247T","PIPJ",5.9,102,"O","Y","N","2.9",183,158,7,10,NA,"S","100","170","NO",NA
"A4247T","PIPJ",7.9,109,"O","Y","N","3.0",190,173,11,9,NA,"S","100","170","NO",NA
"A4247T","PIPJ",10.1,354,"M","Y","N",NA,124,108,10.5,10,NA,"S","95","124","NO",NA
"A4247T","PIPJ",7.8,93,"O","Y","N","7.5",300,270,15,10,NA,"S","60","170","NO",NA
"A4247T","PIPJ",10.97,3,"O","Y","N","1.5",166,153,10,9,NA,"S","90","124","NO",NA
"A4248C","ABCO",7.6,78,"U","N","SD2",NA,55,46,6,6,NA,"SG","90","110","NO",NA
"A4248T","PIPJ",8.26,104,"O","Y","N","2.8",202,193,17,10,NA,"S","100","150","NO",NA
"A4248T","PIPJ",4.78,82,"O","Y","N","2.1",185,164,18,10,NA,"S","70","130","NO",NA
"A4248T","PIPJ",8,237,"M","Y","N","1",141,130,10,9,NA,"S","100","160","NO",NA
"A4248T","PIPJ",10,279,"U","N","N",NA,35,26,5.5,5,NA,"S","90","85","NO",NA
"A4248T","PIPJ",11.18,194,"O","Y","N",NA,120,114,7,9,NA,"S","90","125","NO",NA
"A4248T","PIPJ",5.4,240,"M","Y","N","3.4",190,167,17,10,NA,"S","60","160","NO",NA
"A4248T","PIPJ",6.4,252,"M","Y","N","2",155,139,12,10,NA,"S","100","170","NO",NA
"A4167C","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A4167T","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A4012C","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A4012T","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1002C","QUCH",9,350,"M","N","N","2.5",250,NA,NA,NA,2,"S","90","180","YES",NA
"B1002C","QUCH",7.4,194,"U","N","SD1","0.5",180,NA,NA,NA,2,"S","90","210","YES",NA
"B1002C","QUCH",6.8,1,"M","N","N","1.6",200,NA,NA,NA,2,"SH","80","200","YES",NA
"B1002C","QUCH",6.8,4,"M","N","N","4.9",220,NA,NA,NA,1,"SH","80","200","YES",NA
"B1002C","QUCH",6.5,6,"M","N","N","0.6",140,NA,NA,NA,3,"SH","80","200","YES",NA
"B1002C","QUCH",3.1,179,"M","N","N","3.0",400,NA,NA,NA,3,"S","95","350","YES",NA
"B1002C","QUCH",1.7,220,"M","N","SD2","2.0",200,NA,NA,NA,1,"SH","90","210","YES",NA
"B1002C","QUCH",6,5,"U","N","SD1",NA,62,NA,NA,NA,5,"S","70","110","YES",NA
"B1002C","QUCH",0.9,180,"U","N","SD2",NA,105,NA,NA,NA,2,"SH","95","250","YES",NA
"B1002T","QUCH",2.57,236,"O","N","N","7.7",370,NA,NA,NA,3,"SH","60","150","NO",NA
"B1002T","QUCH",4.16,197,"O","N","SD1","4.2",410,NA,NA,NA,6,"SH","80","150","NO",NA
"B1002T","QUCH",2.1,345,"O","N","N","4.1",300,NA,NA,NA,4,"S","40","40","NO",NA
"B1002T","QUCH",4.2,162,"O","N","SD1","8",500,NA,NA,NA,8,"S","95","40","NO",NA
"B1002T","QUCH",10.15,246,"O","N","N","4.6",400,NA,NA,NA,10,"S","90","50","NO",NA
"B1002T","CADE",7.83,239,"O","Y","SD1",NA,81,NA,NA,NA,NA,"S","30","40","NO",NA
"B1002T","QUCH",3.4,312,"O","N","N",NA,139,NA,NA,NA,1,"G","5","10","NO","maybe seeded"
"B1002T","QUCH",9,162,"O","N","N",NA,103,NA,NA,NA,NA,"S","100","50","NO","seeded"
"B1002T","QUCH",3.86,263,"O","N","SD1","4.4",410,NA,NA,NA,3,"SH","90","100","NO",NA
"B1002T","QUCH",9.7,141,"M","N","N","8.5",500,NA,NA,NA,4,"SH","100","400","NO",NA
"B1002T","QUCH",3.9,356,"M","N","N","5.5",400,NA,NA,NA,4,"HS","50","350","NO",NA
"B1002T","QUCH",9.8,119,"M","N","SD1","8",530,NA,NA,NA,14,"SH","100","350","NO",NA
"B1002T","QUCH",3.54,49,"O","N","N","3.7",420,NA,NA,NA,9,"SH","80","140","NO",NA
"B1002T","QUCH",8.02,82,"O","N","N","5.3",400,NA,NA,NA,6,"S","90","40","NO",NA
"B1002T","QUCH",5,356,"M","N","N","5.5",450,NA,NA,NA,1,"SH","50","400","NO",NA
"B1002T","PIPJ",5,0,"U","U","SD2",NA,67,64,6,5,NA,"HS","100","400","NO","Only top quarter of tree is live"
"B1002T","QUCH",8.45,32,"M","N","SD1","4.1",320,NA,NA,NA,4,"SH","90","150","NO",NA
"B1002T","QUCH",6.7,350,"M","N","N","4.3",400,NA,NA,NA,4,"SH","60","400","NO",NA
"B1002T","QUCH",9.75,32,"M","N","SD1","5.0",340,NA,NA,NA,3,"HS","100","260","NO",NA
"B1002T","QUCH",10.65,32,"O","N","N","4.4",360,NA,NA,NA,3,"HG","70","140","NO",NA
"B1002T","QUCH",8.7,342,"M","N","SD1","3.8",380,NA,NA,NA,6,"H","40","400","NO",NA
"B1002T","QUCH",11,50,"O","N","N","3.6",380,NA,NA,NA,11,"S","40","50","NO",NA
"B1002T","QUKE",9.9,310,"M","N","N","6.3",310,NA,NA,NA,2,"SH","90","220","NO",NA
"B1002T","QUCH",11.1,321,"M","N","N","5.0",321,NA,NA,NA,7,"SH","90","350","NO",NA
"B1003C","PSME",11.17,288,"M","N","SD2",NA,40,36,8,5,NA,"S","70","150","NO",NA
"B1003C","QUCH",10.3,357,"O","N","N","3.7",400,NA,NA,NA,3,"S","40","250","YES",NA
"B1003C","QUCH",10.8,2,"M","N","N","0.6",160,NA,NA,NA,1,"S","60","140","YES","maybe seeded"
"B1003C","QUCH",8.7,2,"M","N","SD1",NA,70,NA,NA,NA,NA,"SF","40","200","YES","seeded"
"B1003C","QUCH",8.6,2,"M","N","N",NA,80,NA,NA,NA,NA,"SF","40","200","YES","seeded"
"B1003C","QUCH",6.7,3,"U","N","N",NA,62,NA,NA,NA,NA,"S","60","110","YES","seeded"
"B1003C","QUCH",11,180,"U","N","N",NA,55,NA,NA,NA,NA,"HS","100","400","YES","seeded"
"B1003C","QUCH",11,180,"M","N","N",NA,55,NA,NA,NA,NA,"HS","100","400","YES","seeded"
"B1003C","QUCH",11,179,"M","N","N",NA,4,NA,NA,NA,NA,"HS","100","400","YES","seeded"
"B1003C","QUCH",10,181,"U","N","N","1.75",300,NA,NA,NA,1,"HS","100","300","YES","seeded"
"B1003C","QUCH",10.3,180,"U","N","N",NA,45,NA,NA,NA,NA,"HS","100","400","YES","seeded"
"B1003C","QUCH",10.5,180,"U","N","N",NA,56,NA,NA,NA,NA,"HS","100","400","YES","seeded"
"B1003C","QUCH",9.2,181,"U","N","SD1","1",180,NA,NA,NA,2,"S","95","400","YES",NA
"B1003C","QUCH",8.5,180,"U","N","N",NA,63,NA,NA,NA,2,"SH","100","400","YES","maybe seeded"
"B1003C","QUCH",8.1,197,"U","N","N","3",325,NA,NA,NA,1,"SH","100","400","YES",NA
"B1003C","QUCH",1.5,207,"M","N","N","2.9",300,NA,NA,NA,3,"S","70","250","YES",NA
"B1017C","PIPJ",5.7,16,"O","U","N","12.0",470,390,80,10,NA,"GH","100","60","NO",NA
"B1017C","QUCH",4.4,344,"O","N","SD1","15.0",520,NA,NA,NA,14,"GHC","60","220","NO",NA
"B1017C","QUKE",11.25,264,"O","N","N","9.0",450,NA,NA,NA,2,"S","30","15","NO",NA
"B1017C","QUCH",10.07,241,"O","N","N","9.6",550,NA,NA,NA,4,"S","40","60","NO",NA
"B1017C","QUCH",8.46,112,"M","N","SD1","5.0",600,NA,NA,NA,4,"SH","100","400","NO",NA
"B1017C","QUCH",7.9,62,"O","N","SD2","12.0",450,NA,NA,NA,9,"SH","80","120","NO",NA
"B1017C","QUCH",8.46,91,"M","N","SD1","9.0",450,NA,NA,NA,6,"SH","100","400","NO",NA
"B1017C","QUCH",7.02,84,"M","N","SD1","3.5",290,NA,NA,NA,5,"H","50","300","NO",NA
"B1017C","QUKE",10.77,62,"O","N","SD1","7.0",460,NA,NA,NA,3,"SH","100","200","NO",NA
"B1017T","QUCH",9.86,10,"M","N","SD1","1.9",215,NA,NA,NA,3,"S","60","200","YES",NA
"B1017T","QUCH",2.9,197,"M","N","N","3.5",250,NA,NA,NA,NA,"SH","70","120","NO","Seeded"
"B1017T","QUCH",2.87,13,"O","N","SD1","3.0",270,NA,NA,NA,4,"SG","50","45","YES",NA
"B1017T","QUCH",6.2,137,"O","N","N",NA,137,NA,NA,NA,NA,"SH","95","30","NO","seeded"
"B1017T","QUCH",2.9,182,"M","N","N","2.2",250,NA,NA,NA,2,"SH","70","120","YES",NA
"B1017T","QUCH",3.6,192,"M","N","N","2.4",230,NA,NA,NA,NA,"SH","60","200","NO","seeded"
"B1017T","QUCH",9,164,"M","N","N","0.5",162,NA,NA,NA,NA,"SH","90","140","NO","seeded"
"B1017T","QUKE",5.37,309,"O","N","SD1","6.0",450,NA,NA,NA,4,"H","40","300","NO",NA
"B1017T","QUCH",11.3,181,"O","N","N",NA,104,NA,NA,NA,NA,"SG","70","20","NO","seeded"
"B1017T","PIPJ",10.8,336,"M","Y","N","6.6",265,230,35,11,NA,"H","80","180","NO",NA
"B1017T","QUCH",4.6,203,"M","N","N","1.1",180,NA,NA,NA,2,"SH","60","125","YES",NA
"B1017T","QUCH",4.7,204,"O","N","SD1","1.5",210,NA,NA,NA,2,"SH","40","100","YES",NA
"B1017T","QUCH",5.6,199,"M","N","N",NA,60,NA,NA,NA,NA,"SH","50","140","NO","seeded"
"B1017T","PIPJ",4.8,225,"M","N","SD1",NA,29,18,3,3,NA,"SH","40","80","NO",NA
"B1017T","QUKE",9.11,264,"O","N","N","12.6",790,NA,NA,NA,4,"F","40","25","NO",NA
"B1017T","QUCH",4,187,"M","N","N","1",180,NA,NA,NA,NA,"SH","100","195","NO","seeded"
"B1017T","QUCH",5.73,217,"O","N","N",NA,63,NA,NA,NA,NA,"S","70","30","NO","seeded"
